,Id,Gender,Customer_type,Age,Type_of_travel,Class,Flight_distance,Inflight_wifi_service,Departure/arrival_time_convenient,Ease_of_online_booking,Gate_location,Food_and_drink,Online_boarding,Seat_comfort,Inflight_entertainment,On-board_service,Leg_room_service,Baggage_handling,Checkin_service,Inflight_service,Cleanliness,Departure_delay_in_minutes,Arrival_delay_in_minutes,Satisfaction,Is_delayed,Age_group
17989,49875,Male,Loyal customer,24,Business travel,Business,1738,1,3,2,3,1,1,1,1,2,1,1,1,2,1,0.0,8.0,Neutral or dissatisfied,0,Young
17990,114811,Male,Loyal customer,57,Business travel,Business,3821,3,3,4,3,4,4,4,5,4,5,4,4,4,4,30.0,32.5,Satisfied,1,Middle Age
17991,50682,Male,Loyal customer,54,Personal travel,Eco,109,4,3,4,2,2,4,2,2,2,3,3,3,3,2,0.0,0.0,Neutral or dissatisfied,0,Middle Age
17992,39096,Female,Loyal customer,70,Personal travel,Eco,984,3,4,3,2,4,5,4,4,4,3,4,4,4,4,0.0,0.0,Neutral or dissatisfied,0,Senior
17993,22513,Male,Disloyal customer,27,Business travel,Eco plus,143,1,2,2,5,5,2,5,5,2,1,4,3,3,5,0.0,0.0,Neutral or dissatisfied,0,Adult
17994,86801,Male,Loyal customer,39,Business travel,Business,2419,1,1,5,1,5,5,4,5,5,4,5,5,5,3,26.0,22.0,Satisfied,1,Adult
17995,84535,Male,Loyal customer,32,Business travel,Business,2615,3,2,2,2,3,3,3,3,4,1,4,4,4,3,0.0,0.0,Neutral or dissatisfied,0,Adult
17996,119053,Female,Loyal customer,33,Business travel,Business,2279,3,4,4,4,3,4,3,3,3,3,3,3,3,4,0.0,0.0,Neutral or dissatisfied,0,Adult
17997,82778,Male,Loyal customer,12,Personal travel,Eco,926,4,3,4,4,4,4,4,4,4,5,1,2,1,4,0.0,0.0,Neutral or dissatisfied,0,Young
17998,126605,Female,Disloyal customer,25,Business travel,Business,1337,4,0,4,1,4,4,4,4,4,5,4,4,5,4,11.0,3.0,Satisfied,0,Young
17999,111916,Male,Loyal customer,51,Business travel,Business,2581,5,5,5,5,5,4,5,4,4,4,4,3,4,5,3.0,0.0,Satisfied,0,Middle Age
18000,23221,Female,Loyal customer,55,Personal travel,Eco,326,3,1,3,1,2,1,2,1,1,3,1,1,1,1,30.0,32.5,Neutral or dissatisfied,1,Middle Age
18001,110320,Male,Loyal customer,43,Business travel,Business,798,5,5,5,5,2,4,5,3,3,3,3,3,3,4,0.0,0.0,Satisfied,0,Middle Age
18002,113305,Female,Disloyal customer,33,Business travel,Business,414,3,3,3,1,3,2,2,5,5,4,4,2,3,2,30.0,32.5,Neutral or dissatisfied,1,Adult
18003,66996,Male,Loyal customer,47,Business travel,Business,1570,3,3,3,3,2,4,5,5,5,5,5,5,5,3,1.0,0.0,Satisfied,0,Middle Age
18004,84136,Male,Loyal customer,43,Business travel,Eco,382,3,1,5,5,2,3,2,2,1,1,4,3,4,2,0.0,0.0,Neutral or dissatisfied,0,Middle Age
18005,108202,Female,Loyal customer,39,Personal travel,Eco plus,1105,3,1,3,2,1,3,1,1,3,1,2,1,2,1,30.0,32.5,Neutral or dissatisfied,1,Adult
18006,36673,Male,Loyal customer,69,Personal travel,Eco,1249,1,5,1,2,3,1,3,3,2,2,5,5,3,3,11.0,0.0,Neutral or dissatisfied,0,Senior
18007,72418,Male,Loyal customer,49,Business travel,Business,2257,5,5,2,5,2,4,5,4,4,4,4,4,4,5,0.0,0.0,Satisfied,0,Middle Age
18008,92568,Female,Loyal customer,56,Business travel,Business,2139,4,4,4,4,5,4,5,3,3,3,3,5,3,4,0.0,0.0,Satisfied,0,Middle Age
18009,69889,Female,Loyal customer,38,Business travel,Business,1514,2,2,2,2,3,4,4,4,4,4,4,5,4,4,7.0,0.0,Satisfied,0,Adult
18010,127257,Female,Loyal customer,54,Business travel,Business,3782,4,4,4,4,4,4,4,4,4,4,4,4,4,4,11.0,0.0,Satisfied,0,Middle Age
18011,71068,Female,Loyal customer,43,Personal travel,Eco,802,2,4,2,5,1,1,5,5,5,2,5,4,5,3,13.0,0.0,Neutral or dissatisfied,0,Middle Age
18012,5299,Female,Loyal customer,19,Personal travel,Eco,190,2,3,0,1,3,0,3,3,2,2,2,2,4,3,2.0,0.0,Neutral or dissatisfied,0,Young
18013,89288,Male,Loyal customer,70,Business travel,Business,453,4,5,5,5,3,4,4,4,4,4,4,3,4,1,12.0,15.0,Neutral or dissatisfied,0,Senior
18014,92761,Male,Loyal customer,44,Business travel,Business,3528,5,5,5,5,4,4,5,4,4,4,4,3,4,4,10.0,0.0,Satisfied,0,Middle Age
18015,19957,Male,Loyal customer,52,Business travel,Eco plus,343,3,1,1,1,3,3,3,3,2,4,4,3,2,3,30.0,32.5,Neutral or dissatisfied,1,Middle Age
18016,79900,Male,Loyal customer,54,Business travel,Business,1005,3,3,3,3,3,5,4,4,4,4,4,5,4,4,0.0,0.0,Satisfied,0,Middle Age
18017,24216,Female,Disloyal customer,32,Business travel,Eco,170,3,4,3,3,1,3,1,1,1,5,4,2,4,1,0.0,0.0,Neutral or dissatisfied,0,Adult
18018,55120,Female,Loyal customer,53,Personal travel,Eco,1608,1,5,1,4,4,4,5,3,3,1,5,5,3,4,14.0,24.0,Neutral or dissatisfied,0,Middle Age
18019,64622,Male,Disloyal customer,34,Business travel,Business,247,2,2,2,5,3,2,3,3,5,3,4,5,4,3,4.0,4.0,Neutral or dissatisfied,0,Adult
18020,50975,Female,Loyal customer,22,Personal travel,Eco,190,4,5,0,4,1,0,1,1,4,4,4,4,5,1,0.0,0.0,Neutral or dissatisfied,0,Young
18021,62324,Male,Loyal customer,49,Personal travel,Eco,414,2,2,2,3,3,2,3,3,2,4,4,2,4,3,0.0,0.0,Neutral or dissatisfied,0,Middle Age
18022,88185,Female,Loyal customer,45,Business travel,Business,581,1,1,1,1,3,4,4,4,4,4,4,4,4,4,0.0,0.0,Satisfied,0,Middle Age
18023,43635,Female,Disloyal customer,28,Business travel,Business,1034,3,3,3,2,1,3,1,1,5,2,4,4,5,1,30.0,32.5,Neutral or dissatisfied,1,Adult
18024,97833,Male,Loyal customer,56,Personal travel,Eco,395,3,5,2,5,3,2,3,3,3,3,4,4,4,3,0.0,5.0,Neutral or dissatisfied,0,Middle Age
18025,75497,Male,Loyal customer,43,Business travel,Business,2585,4,4,3,4,3,4,4,5,5,5,5,3,5,4,0.0,0.0,Satisfied,0,Middle Age
18026,1090,Male,Loyal customer,8,Personal travel,Eco,396,3,4,3,5,4,3,4,4,3,3,4,5,5,4,0.0,11.0,Neutral or dissatisfied,0,Young
18027,67298,Female,Disloyal customer,25,Business travel,Eco plus,985,3,4,3,3,5,3,5,5,2,5,4,3,4,5,0.0,0.0,Neutral or dissatisfied,0,Young
18028,20209,Female,Loyal customer,60,Personal travel,Business,346,1,5,5,4,3,5,5,1,1,5,1,4,1,4,9.0,8.0,Neutral or dissatisfied,0,Middle Age
18029,114906,Female,Loyal customer,46,Business travel,Business,1745,3,3,3,3,2,5,4,5,5,5,5,4,5,5,0.0,0.0,Satisfied,0,Middle Age
18030,62645,Female,Loyal customer,30,Personal travel,Eco,1652,2,4,2,5,3,2,3,3,3,4,4,2,4,3,30.0,32.5,Neutral or dissatisfied,1,Adult
18031,86850,Male,Loyal customer,28,Personal travel,Eco,692,5,5,5,3,4,5,4,4,4,2,4,3,4,4,0.0,0.0,Satisfied,0,Adult
18032,82219,Male,Loyal customer,51,Business travel,Business,1934,2,2,2,2,3,4,4,5,5,5,5,5,5,3,0.0,0.0,Satisfied,0,Middle Age
18033,25498,Female,Loyal customer,12,Business travel,Business,516,3,3,3,3,3,3,3,3,2,5,3,4,4,3,0.0,8.0,Neutral or dissatisfied,0,Young
18034,21660,Male,Disloyal customer,36,Business travel,Eco,746,2,2,2,2,1,2,1,1,2,4,1,2,1,1,0.0,0.0,Neutral or dissatisfied,0,Adult
18035,35483,Male,Loyal customer,29,Personal travel,Eco,944,3,3,3,4,5,3,5,5,2,5,5,2,2,5,1.0,3.0,Neutral or dissatisfied,0,Adult
18036,91075,Female,Loyal customer,68,Personal travel,Eco,270,1,4,0,1,5,5,4,4,4,0,4,5,4,5,0.0,0.0,Neutral or dissatisfied,0,Senior
18037,15828,Male,Loyal customer,44,Business travel,Eco,195,5,5,5,5,5,5,5,5,1,3,5,2,3,5,30.0,32.5,Satisfied,1,Middle Age
18038,31610,Male,Loyal customer,52,Business travel,Business,853,4,4,4,4,3,5,5,5,5,5,5,3,5,3,0.0,0.0,Satisfied,0,Middle Age
18039,79081,Female,Loyal customer,54,Personal travel,Eco,306,1,5,5,2,3,5,4,5,5,5,5,3,5,5,0.0,0.0,Neutral or dissatisfied,0,Middle Age
18040,8701,Female,Loyal customer,41,Business travel,Eco,181,4,3,2,2,4,4,4,4,2,1,4,5,4,4,0.0,0.0,Satisfied,0,Middle Age
18041,116841,Female,Loyal customer,68,Personal travel,Business,646,3,4,3,3,3,4,4,4,4,3,4,2,4,2,24.0,17.0,Neutral or dissatisfied,1,Senior
18042,5031,Male,Loyal customer,55,Business travel,Business,3407,3,3,3,3,2,4,4,5,5,5,5,4,5,3,17.0,24.0,Satisfied,1,Middle Age
18043,2487,Male,Disloyal customer,22,Business travel,Eco,1379,3,3,3,5,4,3,4,4,4,3,5,5,5,4,3.0,11.0,Neutral or dissatisfied,0,Young
18044,5992,Female,Loyal customer,56,Business travel,Business,3552,4,4,4,4,3,5,5,5,5,5,5,3,5,4,0.0,0.0,Satisfied,0,Middle Age
18045,52700,Female,Loyal customer,51,Personal travel,Eco plus,119,3,1,3,2,1,3,2,1,1,3,1,4,1,4,1.0,0.0,Neutral or dissatisfied,0,Middle Age
18046,100342,Female,Loyal customer,36,Business travel,Business,1918,1,1,1,1,3,3,4,5,5,5,5,4,5,3,0.0,3.0,Satisfied,0,Adult
18047,22882,Female,Loyal customer,26,Personal travel,Eco,147,1,4,1,3,5,1,5,5,3,3,5,3,5,5,0.0,0.0,Neutral or dissatisfied,0,Adult
18048,20660,Female,Loyal customer,51,Business travel,Eco,522,4,1,1,1,4,4,4,3,5,5,3,4,1,4,30.0,32.5,Satisfied,1,Middle Age
18049,118898,Female,Disloyal customer,25,Business travel,Business,587,5,4,5,1,1,5,1,1,5,4,4,3,4,1,9.0,3.0,Satisfied,0,Young
18050,15648,Female,Loyal customer,62,Personal travel,Eco plus,296,3,4,3,2,2,4,5,2,2,3,2,4,2,3,0.0,0.0,Neutral or dissatisfied,0,Senior
18051,79891,Female,Loyal customer,56,Business travel,Eco,1080,2,4,4,4,1,4,3,3,3,2,3,3,3,4,6.0,0.0,Neutral or dissatisfied,0,Middle Age
18052,56667,Female,Loyal customer,52,Personal travel,Eco,937,3,3,4,1,5,3,4,4,4,4,4,4,4,2,0.0,18.0,Neutral or dissatisfied,0,Middle Age
18053,118977,Male,Loyal customer,42,Business travel,Business,1847,3,3,3,3,4,5,5,5,5,5,5,5,5,4,0.0,0.0,Satisfied,0,Middle Age
18054,70496,Male,Loyal customer,34,Business travel,Eco,867,2,4,4,4,2,2,2,2,4,4,4,4,3,2,0.0,0.0,Neutral or dissatisfied,0,Adult
18055,96075,Female,Loyal customer,59,Personal travel,Eco,583,2,5,2,3,3,5,5,2,2,2,1,5,2,3,0.0,0.0,Neutral or dissatisfied,0,Middle Age
18056,72134,Male,Disloyal customer,33,Business travel,Business,731,1,1,1,1,4,1,4,4,4,2,5,3,5,4,0.0,1.0,Neutral or dissatisfied,0,Adult
18057,119275,Female,Loyal customer,52,Business travel,Business,2593,5,5,5,5,4,5,3,5,3,4,4,3,3,3,30.0,32.5,Satisfied,1,Middle Age
18058,39144,Female,Loyal customer,9,Personal travel,Eco,228,4,5,4,4,3,4,3,3,3,2,5,5,5,3,0.0,0.0,Satisfied,0,Young
18059,66771,Female,Disloyal customer,24,Business travel,Eco,802,4,4,4,3,3,4,3,3,3,3,4,3,4,3,9.0,3.0,Satisfied,0,Young
18060,123009,Male,Loyal customer,28,Business travel,Business,650,2,3,3,3,2,2,2,2,2,3,4,1,4,2,26.0,32.5,Neutral or dissatisfied,1,Adult
18061,116789,Male,Loyal customer,30,Personal travel,Eco plus,325,4,5,4,5,3,4,3,3,3,2,5,2,4,3,1.0,0.0,Neutral or dissatisfied,0,Adult
18062,84768,Male,Loyal customer,51,Business travel,Business,547,3,3,3,3,2,4,4,5,5,4,5,3,5,5,0.0,10.0,Satisfied,0,Middle Age
18063,98677,Male,Loyal customer,20,Personal travel,Eco,873,4,0,4,1,2,4,2,2,4,5,5,5,4,2,0.0,4.0,Neutral or dissatisfied,0,Young
18064,74988,Male,Loyal customer,36,Business travel,Eco plus,2475,3,2,2,2,3,2,3,3,2,5,4,3,3,3,0.0,0.0,Neutral or dissatisfied,0,Adult
18065,48143,Female,Loyal customer,40,Business travel,Business,192,5,5,2,5,5,1,2,5,5,5,3,3,5,3,0.0,0.0,Satisfied,0,Adult
18066,49200,Male,Disloyal customer,17,Business travel,Eco,109,2,4,2,3,2,1,1,2,1,3,4,1,2,1,30.0,32.5,Neutral or dissatisfied,1,Young
18067,83870,Female,Loyal customer,45,Personal travel,Eco plus,425,1,1,1,3,5,3,2,2,2,1,3,4,2,3,14.0,23.0,Neutral or dissatisfied,0,Middle Age
18068,23825,Female,Loyal customer,29,Business travel,Eco plus,374,2,4,4,4,2,2,2,2,4,3,4,3,4,2,11.0,0.0,Neutral or dissatisfied,0,Adult
18069,111848,Female,Loyal customer,60,Business travel,Business,628,2,2,4,2,3,5,5,4,4,5,4,3,4,3,4.0,0.0,Satisfied,0,Middle Age
18070,103506,Female,Loyal customer,14,Business travel,Business,2515,5,5,5,5,4,4,4,4,4,2,4,5,4,4,8.0,0.0,Satisfied,0,Young
18071,72025,Female,Disloyal customer,30,Business travel,Business,3711,1,1,1,5,1,2,2,5,5,5,4,2,5,2,0.0,0.0,Neutral or dissatisfied,0,Adult
18072,66720,Female,Loyal customer,57,Personal travel,Eco,802,3,5,3,3,5,4,5,4,4,3,4,3,4,3,30.0,32.5,Neutral or dissatisfied,1,Middle Age
18073,97823,Female,Loyal customer,58,Business travel,Business,3929,5,5,5,5,5,4,5,4,4,4,4,3,4,5,30.0,32.5,Satisfied,1,Middle Age
18074,74148,Female,Loyal customer,50,Business travel,Eco,592,3,1,1,1,5,4,4,3,3,3,3,2,3,3,30.0,32.5,Neutral or dissatisfied,1,Middle Age
18075,95552,Male,Loyal customer,50,Personal travel,Eco plus,189,2,5,2,3,2,2,2,2,4,4,4,4,4,2,9.0,7.0,Neutral or dissatisfied,0,Middle Age
18076,53708,Male,Loyal customer,57,Business travel,Eco,1208,5,5,4,4,5,5,5,5,1,2,4,1,1,5,27.0,0.0,Satisfied,1,Middle Age
18077,1987,Male,Loyal customer,47,Personal travel,Eco,190,3,4,3,3,3,3,3,3,4,2,4,1,4,3,0.0,0.0,Neutral or dissatisfied,0,Middle Age
18078,115238,Male,Disloyal customer,37,Business travel,Business,358,3,3,3,1,4,3,4,4,4,3,4,5,4,4,2.0,0.0,Satisfied,0,Adult
18079,105527,Female,Disloyal customer,24,Business travel,Business,611,1,2,0,3,5,0,5,5,1,3,4,2,4,5,2.0,7.0,Neutral or dissatisfied,0,Young
18080,43485,Female,Disloyal customer,19,Business travel,Eco,679,1,1,1,4,1,1,1,1,1,2,4,1,4,1,30.0,32.5,Neutral or dissatisfied,1,Young
18081,110621,Female,Disloyal customer,23,Business travel,Eco,719,1,1,1,3,2,1,2,2,3,3,4,4,5,2,30.0,32.5,Neutral or dissatisfied,1,Young
18082,38684,Female,Disloyal customer,17,Business travel,Eco plus,2588,5,5,5,1,2,5,2,2,5,1,3,1,2,2,30.0,32.5,Satisfied,1,Young
18083,3610,Female,Loyal customer,62,Business travel,Eco plus,999,3,2,2,2,3,3,3,3,5,3,3,3,2,3,30.0,32.5,Neutral or dissatisfied,1,Senior
18084,59630,Female,Loyal customer,25,Business travel,Business,2341,4,4,4,4,3,3,3,3,5,3,5,5,4,3,0.0,0.0,Satisfied,0,Young
18085,21794,Female,Loyal customer,55,Business travel,Business,2511,3,2,2,2,5,3,4,3,3,3,3,3,3,4,0.0,0.0,Neutral or dissatisfied,0,Middle Age
18086,115024,Female,Loyal customer,53,Business travel,Business,337,1,1,1,1,3,5,4,5,5,5,5,3,5,5,30.0,32.5,Satisfied,1,Middle Age
18087,118490,Male,Loyal customer,48,Business travel,Business,3938,0,0,0,4,5,4,5,4,4,4,4,3,4,4,11.0,5.0,Satisfied,0,Middle Age
18088,51035,Male,Loyal customer,59,Personal travel,Eco,190,2,4,2,4,1,2,1,1,5,3,5,4,5,1,0.0,0.0,Neutral or dissatisfied,0,Middle Age
18089,46680,Female,Loyal customer,62,Personal travel,Eco,125,1,4,0,3,3,4,4,2,2,0,2,1,2,3,5.0,2.0,Neutral or dissatisfied,0,Senior
18090,114265,Female,Loyal customer,26,Business travel,Business,2623,4,3,3,3,4,4,4,4,3,5,4,1,4,4,30.0,20.0,Neutral or dissatisfied,1,Adult
18091,123487,Female,Disloyal customer,21,Business travel,Business,1032,4,2,4,3,3,4,3,3,4,4,5,3,5,3,16.0,0.0,Satisfied,1,Young
18092,91493,Male,Disloyal customer,36,Business travel,Business,391,4,4,4,2,3,4,3,3,3,3,4,3,4,3,8.0,4.0,Neutral or dissatisfied,0,Adult
18093,52952,Female,Loyal customer,23,Personal travel,Eco,1448,1,4,1,5,4,1,1,4,4,2,4,5,1,4,0.0,0.0,Neutral or dissatisfied,0,Young
18094,71416,Male,Disloyal customer,29,Business travel,Business,867,2,2,2,4,3,2,3,3,4,3,4,3,5,3,0.0,0.0,Neutral or dissatisfied,0,Adult
18095,127261,Male,Disloyal customer,10,Business travel,Eco,1107,3,3,3,4,3,3,5,3,2,1,4,4,4,3,5.0,11.0,Neutral or dissatisfied,0,Young
18096,50141,Male,Loyal customer,41,Business travel,Business,78,2,3,3,3,1,4,3,3,3,3,2,1,3,4,0.0,0.0,Neutral or dissatisfied,0,Middle Age
18097,102577,Female,Loyal customer,20,Business travel,Eco plus,407,3,4,4,4,3,3,3,3,1,5,3,2,4,3,30.0,32.5,Neutral or dissatisfied,1,Young
18098,15193,Female,Loyal customer,46,Business travel,Business,2773,3,3,3,3,4,1,1,4,4,4,4,3,4,4,0.0,0.0,Satisfied,0,Middle Age
18099,104608,Male,Loyal customer,51,Business travel,Business,1738,2,4,2,2,5,4,4,5,5,5,5,4,5,5,0.0,0.0,Satisfied,0,Middle Age
18100,8561,Female,Loyal customer,41,Business travel,Business,2999,3,4,5,5,2,4,4,3,3,3,3,4,3,4,0.0,0.0,Neutral or dissatisfied,0,Middle Age
18101,105584,Female,Loyal customer,48,Personal travel,Eco,577,1,4,1,3,3,5,5,1,1,1,3,4,1,4,25.0,32.5,Neutral or dissatisfied,1,Middle Age
18102,87098,Male,Loyal customer,28,Personal travel,Eco,645,4,5,4,2,5,4,2,5,3,2,4,3,1,5,0.0,0.0,Neutral or dissatisfied,0,Adult
18103,30626,Male,Loyal customer,20,Personal travel,Business,770,1,4,1,1,2,1,2,2,5,2,5,4,5,2,0.0,0.0,Neutral or dissatisfied,0,Young
18104,88977,Female,Loyal customer,54,Personal travel,Eco,1312,2,5,2,2,4,3,5,3,3,2,4,5,3,4,27.0,14.0,Neutral or dissatisfied,1,Middle Age
18105,43893,Male,Disloyal customer,29,Business travel,Eco,114,2,3,2,3,4,2,4,4,4,4,1,1,2,4,0.0,0.0,Neutral or dissatisfied,0,Adult
18106,306,Male,Disloyal customer,26,Business travel,Business,821,5,5,5,3,3,4,3,3,3,4,5,4,5,3,0.0,0.0,Satisfied,0,Adult
18107,63109,Male,Loyal customer,37,Personal travel,Eco plus,967,4,4,4,2,3,4,3,3,3,5,4,3,5,3,0.0,2.0,Neutral or dissatisfied,0,Adult
18108,34760,Male,Loyal customer,60,Business travel,Eco,301,3,4,4,4,3,3,3,3,1,3,3,4,4,3,10.0,17.0,Neutral or dissatisfied,0,Middle Age
18109,29079,Male,Loyal customer,23,Personal travel,Eco,937,1,1,1,3,2,1,2,2,3,1,4,1,3,2,0.0,0.0,Neutral or dissatisfied,0,Young
18110,6490,Male,Loyal customer,34,Personal travel,Eco,557,3,3,3,4,3,3,3,3,3,2,4,3,3,3,0.0,0.0,Neutral or dissatisfied,0,Adult
18111,31910,Male,Loyal customer,44,Business travel,Business,2237,3,3,4,3,4,4,4,5,5,5,5,3,5,4,0.0,0.0,Satisfied,0,Middle Age
18112,83602,Female,Loyal customer,41,Business travel,Business,3469,2,2,2,2,2,4,5,4,4,4,4,3,4,3,0.0,0.0,Satisfied,0,Middle Age
18113,75629,Female,Disloyal customer,36,Business travel,Eco plus,337,1,1,1,1,4,1,4,4,4,4,4,4,4,4,0.0,0.0,Neutral or dissatisfied,0,Adult
18114,97263,Male,Loyal customer,50,Personal travel,Eco,296,3,4,3,3,4,3,3,4,3,5,5,4,4,4,8.0,4.0,Neutral or dissatisfied,0,Middle Age
18115,69260,Female,Loyal customer,40,Business travel,Business,733,1,4,3,4,2,4,3,1,1,1,1,2,1,4,0.0,0.0,Neutral or dissatisfied,0,Adult
18116,14200,Female,Loyal customer,23,Business travel,Business,1973,2,5,5,5,2,2,2,2,3,1,2,1,3,2,0.0,0.0,Neutral or dissatisfied,0,Young
18117,32678,Male,Loyal customer,47,Business travel,Business,216,1,3,3,3,5,3,3,3,3,4,1,2,3,1,0.0,0.0,Neutral or dissatisfied,0,Middle Age
18118,124199,Female,Loyal customer,39,Business travel,Business,2176,3,3,3,3,4,4,4,5,5,5,5,3,5,3,13.0,0.0,Satisfied,0,Adult
18119,98616,Female,Loyal customer,51,Business travel,Business,861,5,5,5,5,3,4,5,4,4,4,4,4,4,3,0.0,0.0,Satisfied,0,Middle Age
18120,115475,Male,Loyal customer,16,Business travel,Eco,404,2,4,3,4,2,1,3,2,4,1,3,2,4,2,8.0,0.0,Neutral or dissatisfied,0,Young
18121,93715,Female,Loyal customer,26,Personal travel,Eco plus,689,3,1,3,3,2,3,3,2,4,4,3,3,3,2,17.0,12.0,Neutral or dissatisfied,1,Adult
18122,51473,Female,Loyal customer,51,Business travel,Business,2423,4,4,4,4,3,4,4,4,4,4,4,4,4,5,0.0,6.0,Satisfied,0,Middle Age
18123,28189,Male,Loyal customer,64,Personal travel,Eco,933,1,4,0,4,4,0,4,4,1,5,4,4,4,4,0.0,0.0,Neutral or dissatisfied,0,Senior
18124,45598,Male,Loyal customer,58,Business travel,Business,1521,1,1,1,1,5,3,3,1,1,1,1,4,1,1,0.0,16.0,Neutral or dissatisfied,0,Middle Age
18125,109303,Male,Loyal customer,15,Business travel,Eco,1072,1,2,2,2,1,1,2,1,4,2,3,4,3,1,0.0,0.0,Neutral or dissatisfied,0,Young
18126,14977,Male,Loyal customer,56,Business travel,Eco,527,5,1,1,1,5,5,5,5,5,3,1,2,4,5,0.0,6.0,Satisfied,0,Middle Age
18127,76655,Male,Loyal customer,20,Personal travel,Eco,547,2,3,2,4,1,2,4,1,2,1,3,1,3,1,18.0,24.0,Neutral or dissatisfied,1,Young
18128,97662,Female,Disloyal customer,32,Business travel,Business,491,1,1,1,4,5,1,5,5,3,4,4,5,5,5,11.0,9.0,Neutral or dissatisfied,0,Adult
18129,65344,Male,Loyal customer,25,Business travel,Business,631,5,5,5,5,2,2,2,2,4,4,4,4,4,2,1.0,0.0,Satisfied,0,Young
18130,4559,Female,Loyal customer,59,Business travel,Business,2970,1,1,1,1,4,2,1,5,5,5,4,5,5,5,0.0,0.0,Satisfied,0,Middle Age
18131,17877,Female,Loyal customer,43,Personal travel,Eco,201,4,2,4,3,5,4,3,3,3,4,3,3,3,2,30.0,32.5,Satisfied,1,Middle Age
18132,126153,Female,Loyal customer,52,Business travel,Business,2609,2,2,2,2,2,5,5,2,2,2,2,5,2,4,7.0,10.0,Satisfied,0,Middle Age
18133,53099,Female,Loyal customer,61,Personal travel,Business,1628,2,1,2,3,2,2,4,1,1,2,1,2,1,4,10.0,32.5,Neutral or dissatisfied,0,Senior
18134,107616,Male,Disloyal customer,25,Business travel,Eco,423,3,1,3,3,3,3,3,3,2,3,3,1,2,3,0.0,0.0,Neutral or dissatisfied,0,Young
18135,110480,Female,Loyal customer,16,Personal travel,Eco,883,2,4,2,3,1,2,1,1,1,1,4,2,3,1,0.0,0.0,Neutral or dissatisfied,0,Young
18136,96565,Male,Loyal customer,39,Business travel,Business,333,1,1,1,1,4,4,5,4,4,4,4,4,4,5,0.0,0.0,Satisfied,0,Adult
18137,22795,Female,Disloyal customer,24,Business travel,Eco,147,4,5,3,1,5,3,5,5,3,1,1,2,4,5,4.0,2.0,Satisfied,0,Young
18138,94474,Male,Disloyal customer,27,Business travel,Business,148,1,0,0,3,2,0,2,2,5,2,5,3,5,2,26.0,32.5,Neutral or dissatisfied,1,Adult
18139,49810,Male,Disloyal customer,24,Business travel,Eco,109,3,2,3,4,2,3,2,2,2,4,4,2,4,2,30.0,32.5,Neutral or dissatisfied,1,Young
18140,44737,Male,Loyal customer,85,Business travel,Eco plus,67,1,3,3,3,1,1,1,2,5,4,3,1,4,1,0.0,8.0,Neutral or dissatisfied,0,Senior
18141,1909,Female,Loyal customer,33,Business travel,Business,2061,3,5,5,5,4,3,4,3,3,3,3,1,3,2,2.0,0.0,Neutral or dissatisfied,0,Adult
18142,103184,Female,Loyal customer,58,Business travel,Eco plus,272,4,4,3,4,3,4,3,4,4,4,4,1,4,2,24.0,0.0,Neutral or dissatisfied,1,Middle Age
18143,38805,Male,Loyal customer,36,Personal travel,Eco,354,5,5,5,3,5,5,5,5,1,3,1,5,1,5,0.0,0.0,Satisfied,0,Adult
18144,26912,Male,Loyal customer,32,Business travel,Business,1660,4,4,4,4,4,4,4,4,4,2,4,4,4,4,0.0,0.0,Satisfied,0,Adult
18145,60724,Female,Loyal customer,24,Personal travel,Eco,1605,2,5,2,4,1,2,1,1,5,2,4,3,5,1,0.0,0.0,Neutral or dissatisfied,0,Young
18146,37539,Male,Disloyal customer,22,Business travel,Eco,828,2,2,2,2,1,2,1,1,3,4,2,3,3,1,23.0,29.0,Neutral or dissatisfied,1,Young
18147,30099,Male,Loyal customer,11,Personal travel,Eco,539,4,4,4,3,1,4,1,1,4,5,5,5,4,1,0.0,0.0,Satisfied,0,Young
18148,9544,Female,Loyal customer,47,Business travel,Business,228,3,3,3,3,4,4,5,5,5,5,5,5,5,3,27.0,15.0,Satisfied,1,Middle Age
18149,74103,Female,Loyal customer,51,Business travel,Business,592,3,3,3,3,5,5,5,5,5,5,5,4,5,5,0.0,0.0,Satisfied,0,Middle Age
18150,22010,Male,Loyal customer,64,Personal travel,Eco,551,4,5,4,2,3,4,3,3,3,1,2,5,5,3,0.0,0.0,Neutral or dissatisfied,0,Senior
18151,117433,Female,Loyal customer,22,Business travel,Business,2545,3,3,4,3,4,4,4,4,4,4,5,3,4,4,17.0,0.0,Satisfied,1,Young
18152,20150,Female,Loyal customer,61,Business travel,Eco,403,5,1,1,1,1,4,5,5,5,5,5,1,5,3,0.0,0.0,Satisfied,0,Senior
18153,28921,Male,Loyal customer,53,Business travel,Business,3753,2,2,2,2,3,4,4,2,2,2,2,3,2,1,0.0,0.0,Neutral or dissatisfied,0,Middle Age
18154,100625,Male,Loyal customer,43,Business travel,Business,1555,2,3,3,3,2,4,3,2,2,2,2,2,2,1,23.0,23.0,Neutral or dissatisfied,1,Middle Age
18155,96237,Female,Loyal customer,55,Business travel,Business,3252,2,4,2,2,4,3,3,5,5,5,5,2,5,1,27.0,26.0,Satisfied,1,Middle Age
18156,17097,Male,Loyal customer,49,Personal travel,Eco,416,4,4,4,1,4,3,3,5,4,1,5,3,2,3,30.0,32.5,Neutral or dissatisfied,1,Middle Age
