Id,Gender,Customer_type,Age,Type_of_travel,Class,Flight_distance,Inflight_wifi_service,Departure/arrival_time_convenient,Ease_of_online_booking,Gate_location,Food_and_drink,Online_boarding,Seat_comfort,Inflight_entertainment,On-board_service,Leg_room_service,Baggage_handling,Checkin_service,Inflight_service,Cleanliness,Departure_delay_in_minutes,Arrival_delay_in_minutes,Satisfaction,Is_delayed,Age_group
72692,Female,Loyal customer,39,Personal travel,Eco,1121,3,5,3,5,3,3,3,3,4,3,4,4,4,3,0.0,13.0,Neutral or dissatisfied,0,Adult
129039,Male,Disloyal customer,24,Business travel,Business,1051,5,5,5,3,2,5,2,2,5,2,5,3,4,2,0.0,2.0,Satisfied,0,Young
45226,Male,Loyal customer,63,Business travel,Eco,911,4,4,4,4,5,4,5,5,2,5,3,3,4,5,30.0,32.5,Neutral or dissatisfied,1,Senior
113758,Female,Loyal customer,35,Personal travel,Eco,226,4,4,0,5,2,0,3,2,3,5,5,3,4,2,1.0,0.0,Neutral or dissatisfied,0,Adult
89275,Female,Loyal customer,80,Business travel,Eco,453,2,5,5,5,2,4,3,2,2,2,2,2,2,4,28.0,28.0,Neutral or dissatisfied,1,Senior
12354,Female,Disloyal customer,15,Business travel,Eco,192,4,2,4,3,3,4,3,3,4,2,3,1,4,3,9.0,1.0,Neutral or dissatisfied,0,Young
63236,Female,Loyal customer,27,Business travel,Business,3949,4,4,4,4,5,4,5,5,5,5,5,4,5,5,21.0,0.0,Satisfied,1,Adult
25169,Male,Disloyal customer,44,Business travel,Eco,369,3,0,3,2,4,3,4,4,1,1,1,1,5,4,0.0,0.0,Neutral or dissatisfied,0,Middle Age
70812,Female,Disloyal customer,24,Business travel,Eco,624,5,5,5,3,4,5,4,4,5,2,5,4,5,4,0.0,0.0,Satisfied,0,Young
107650,Male,Loyal customer,31,Personal travel,Business,405,3,5,3,2,1,3,1,1,3,5,5,4,4,1,5.0,0.0,Neutral or dissatisfied,0,Adult
27958,Female,Loyal customer,36,Business travel,Business,1770,3,2,3,3,1,2,3,3,3,3,3,3,3,4,0.0,0.0,Neutral or dissatisfied,0,Adult
28202,Female,Loyal customer,19,Personal travel,Eco,550,2,3,2,3,1,2,1,1,3,1,4,3,4,1,0.0,0.0,Neutral or dissatisfied,0,Young
31653,Male,Loyal customer,48,Business travel,Eco,967,4,5,3,3,4,4,4,4,2,4,5,1,1,4,30.0,32.5,Satisfied,1,Middle Age
76547,Female,Loyal customer,36,Business travel,Business,1648,1,1,1,1,3,5,4,4,4,5,4,5,4,4,0.0,0.0,Satisfied,0,Adult
14066,Male,Loyal customer,33,Business travel,Business,2963,2,2,2,2,3,3,3,3,1,4,3,1,3,3,0.0,0.0,Satisfied,0,Adult
114264,Male,Loyal customer,44,Business travel,Eco,509,3,4,4,4,4,3,4,4,4,1,5,2,1,4,3.0,3.0,Satisfied,0,Middle Age
53153,Male,Loyal customer,29,Business travel,Eco plus,955,4,3,3,3,4,4,4,4,2,2,1,2,1,4,1.0,0.0,Satisfied,0,Adult
123531,Male,Disloyal customer,27,Business travel,Eco plus,2296,2,2,2,3,5,2,5,5,4,5,2,1,2,5,1.0,0.0,Neutral or dissatisfied,0,Adult
117183,Male,Loyal customer,54,Personal travel,Eco,304,5,5,5,3,3,5,3,3,4,4,5,4,5,3,1.0,0.0,Satisfied,0,Middle Age
3853,Male,Loyal customer,55,Personal travel,Eco,650,1,5,2,3,3,2,3,3,4,4,1,2,3,3,0.0,0.0,Neutral or dissatisfied,0,Middle Age
49622,Female,Loyal customer,46,Business travel,Business,363,3,3,4,3,3,4,3,4,4,4,4,5,4,1,0.0,0.0,Satisfied,0,Middle Age
81770,Male,Disloyal customer,23,Business travel,Eco,1306,2,2,2,4,5,2,5,5,5,3,5,3,5,5,0.0,12.0,Neutral or dissatisfied,0,Young
35496,Male,Loyal customer,52,Personal travel,Eco,944,3,3,3,2,2,3,2,2,3,1,1,2,1,2,0.0,0.0,Neutral or dissatisfied,0,Middle Age
125791,Female,Loyal customer,28,Business travel,Business,2174,4,4,4,4,4,4,4,4,4,5,4,5,5,4,9.0,0.0,Satisfied,0,Adult
961,Male,Disloyal customer,33,Business travel,Business,354,4,4,4,3,2,4,2,2,3,2,3,4,4,2,4.0,0.0,Neutral or dissatisfied,0,Adult
53536,Male,Loyal customer,27,Business travel,Eco plus,2419,1,3,3,3,1,1,1,3,2,2,3,1,2,1,29.0,32.5,Neutral or dissatisfied,1,Adult
30995,Male,Disloyal customer,38,Business travel,Eco,391,5,5,5,1,1,5,1,1,4,2,3,3,2,1,16.0,15.0,Satisfied,1,Adult
101417,Male,Loyal customer,55,Business travel,Business,2324,4,4,5,4,2,4,4,5,5,5,5,4,5,4,0.0,0.0,Satisfied,0,Middle Age
43342,Male,Loyal customer,24,Business travel,Business,387,3,3,3,3,3,3,3,3,3,5,3,1,4,3,18.0,23.0,Neutral or dissatisfied,1,Young
8627,Male,Loyal customer,41,Business travel,Business,1698,1,1,1,1,5,4,5,4,4,4,4,3,4,4,0.0,1.0,Satisfied,0,Middle Age
34967,Male,Disloyal customer,22,Business travel,Eco,273,4,2,4,2,5,4,5,5,4,2,4,5,3,5,30.0,32.5,Satisfied,1,Young
56534,Male,Loyal customer,46,Business travel,Business,3446,4,4,4,4,4,5,5,5,5,5,5,4,5,5,15.0,14.0,Satisfied,0,Middle Age
118162,Female,Loyal customer,53,Business travel,Business,1440,1,1,5,1,2,5,4,4,4,4,4,5,4,5,0.0,0.0,Satisfied,0,Middle Age
126158,Male,Loyal customer,26,Business travel,Business,3956,3,1,1,1,3,3,3,3,3,3,3,2,4,3,26.0,18.0,Neutral or dissatisfied,1,Adult
30448,Male,Loyal customer,45,Business travel,Eco,991,4,3,2,2,4,4,4,4,3,4,4,5,5,4,30.0,23.0,Satisfied,1,Middle Age
87311,Male,Loyal customer,56,Business travel,Business,3216,4,4,4,4,2,5,5,5,5,5,5,3,5,5,0.0,0.0,Satisfied,0,Middle Age
21986,Male,Loyal customer,25,Personal travel,Eco,500,0,5,0,2,2,0,2,2,4,5,4,4,4,2,10.0,1.0,Satisfied,0,Young
16310,Male,Disloyal customer,25,Business travel,Eco,628,3,0,3,3,2,3,4,2,5,2,3,2,2,2,0.0,0.0,Neutral or dissatisfied,0,Young
72516,Male,Disloyal customer,11,Business travel,Eco,1121,2,3,3,3,4,3,4,4,4,1,4,1,4,4,0.0,0.0,Neutral or dissatisfied,0,Young
68979,Female,Loyal customer,42,Personal travel,Eco,700,1,3,1,2,1,3,1,2,2,1,2,4,2,1,0.0,0.0,Neutral or dissatisfied,0,Middle Age
60484,Female,Loyal customer,46,Business travel,Eco,862,2,3,5,3,3,4,3,2,2,2,2,2,2,4,0.0,0.0,Neutral or dissatisfied,0,Middle Age
52191,Female,Loyal customer,26,Business travel,Eco,598,4,3,3,3,4,4,5,4,4,3,3,4,2,4,0.0,0.0,Satisfied,0,Adult
115125,Male,Loyal customer,53,Business travel,Business,1704,1,1,1,1,4,4,5,4,4,4,4,4,4,4,12.0,8.0,Satisfied,0,Middle Age
73363,Female,Disloyal customer,27,Business travel,Business,1182,5,5,5,3,3,5,3,3,3,3,5,5,5,3,12.0,32.5,Satisfied,0,Adult
2824,Female,Loyal customer,48,Business travel,Business,2026,1,1,1,1,2,5,4,4,4,4,4,4,4,4,2.0,0.0,Satisfied,0,Middle Age
22163,Female,Loyal customer,48,Business travel,Eco,565,4,2,2,2,5,3,2,4,4,4,4,5,4,3,30.0,28.0,Satisfied,1,Middle Age
92426,Male,Disloyal customer,39,Business travel,Business,1947,3,3,3,3,2,3,2,2,5,3,5,3,5,2,0.0,13.0,Neutral or dissatisfied,0,Adult
85377,Male,Loyal customer,56,Business travel,Business,1914,3,3,3,3,5,4,4,5,5,5,5,5,5,5,12.0,16.0,Satisfied,0,Middle Age
6655,Male,Disloyal customer,26,Business travel,Business,438,0,0,0,1,4,0,4,4,5,5,4,5,5,4,0.0,0.0,Satisfied,0,Adult
73605,Female,Loyal customer,56,Business travel,Business,2444,4,4,4,4,5,4,5,5,5,5,5,3,5,3,0.0,0.0,Satisfied,0,Middle Age
69014,Female,Disloyal customer,49,Business travel,Business,1521,2,2,2,5,2,2,2,2,3,3,5,4,5,2,0.0,0.0,Neutral or dissatisfied,0,Middle Age
113588,Female,Loyal customer,59,Business travel,Eco,407,3,3,3,3,3,3,3,3,3,3,3,4,3,1,29.0,22.0,Neutral or dissatisfied,1,Middle Age
72274,Female,Loyal customer,47,Business travel,Business,921,3,5,5,5,3,3,3,3,3,3,3,1,3,3,0.0,2.0,Neutral or dissatisfied,0,Middle Age
20371,Female,Loyal customer,18,Personal travel,Eco,287,4,4,5,3,3,5,3,3,4,3,5,3,4,3,4.0,0.0,Satisfied,0,Young
38785,Female,Loyal customer,54,Business travel,Eco,387,2,2,2,2,2,3,3,2,2,2,2,4,2,3,26.0,24.0,Neutral or dissatisfied,1,Middle Age
10651,Female,Loyal customer,59,Business travel,Business,316,2,2,2,2,4,4,5,5,5,5,5,3,5,5,0.0,2.0,Satisfied,0,Middle Age
52504,Female,Loyal customer,39,Business travel,Business,110,3,3,3,3,5,4,5,4,4,4,4,4,4,4,0.0,0.0,Satisfied,0,Adult
65565,Female,Loyal customer,48,Business travel,Business,1932,4,4,4,4,3,5,4,5,5,5,5,5,5,3,0.0,0.0,Satisfied,0,Middle Age
66233,Female,Loyal customer,38,Business travel,Business,2935,2,1,1,1,2,4,4,2,2,2,2,3,2,4,0.0,1.0,Neutral or dissatisfied,0,Adult
82179,Male,Loyal customer,17,Personal travel,Eco plus,237,4,5,4,3,3,4,3,3,3,4,4,3,4,3,0.0,0.0,Satisfied,0,Young
89430,Female,Loyal customer,11,Personal travel,Eco,151,2,4,2,5,4,2,3,4,4,4,4,3,4,4,0.0,3.0,Neutral or dissatisfied,0,Young
99801,Female,Loyal customer,48,Business travel,Business,232,3,3,3,3,3,1,2,4,4,4,4,4,4,1,0.0,0.0,Satisfied,0,Middle Age
18509,Female,Disloyal customer,24,Business travel,Eco,127,4,2,3,2,5,3,5,5,2,1,4,1,4,5,0.0,0.0,Satisfied,0,Young
93999,Male,Loyal customer,59,Business travel,Business,3654,4,5,4,4,5,4,5,5,5,5,5,4,5,3,30.0,27.0,Satisfied,1,Middle Age
123773,Female,Disloyal customer,27,Business travel,Business,544,2,2,2,3,3,2,3,3,2,2,3,4,4,3,0.0,0.0,Neutral or dissatisfied,0,Adult
37335,Female,Loyal customer,44,Business travel,Eco,1028,1,0,0,3,1,4,3,1,1,1,1,1,1,1,7.0,0.0,Neutral or dissatisfied,0,Middle Age
99797,Female,Loyal customer,72,Business travel,Business,584,3,4,4,4,3,2,3,3,3,3,3,4,3,2,30.0,20.0,Neutral or dissatisfied,1,Senior
84059,Male,Loyal customer,52,Business travel,Business,1716,2,2,2,2,3,5,4,5,5,5,5,5,5,5,0.0,0.0,Satisfied,0,Middle Age
29584,Female,Loyal customer,46,Business travel,Eco,1448,5,3,3,3,5,4,4,5,5,5,5,3,5,1,0.0,0.0,Satisfied,0,Middle Age
32405,Female,Loyal customer,52,Business travel,Eco,102,5,5,5,5,1,4,2,5,5,5,5,3,5,5,0.0,0.0,Satisfied,0,Middle Age
27066,Female,Disloyal customer,8,Business travel,Eco,1399,2,2,2,3,5,2,5,5,2,1,4,2,2,5,0.0,0.0,Neutral or dissatisfied,0,Young
43135,Female,Loyal customer,62,Business travel,Eco plus,173,2,3,3,3,2,2,3,2,2,2,2,2,2,1,30.0,32.5,Neutral or dissatisfied,1,Senior
67552,Male,Loyal customer,15,Personal travel,Business,1235,2,2,2,3,3,2,3,3,2,3,3,1,4,3,0.0,0.0,Neutral or dissatisfied,0,Young
8483,Female,Loyal customer,42,Personal travel,Eco plus,1187,4,1,4,4,2,3,4,1,1,4,2,3,1,1,1.0,4.0,Neutral or dissatisfied,0,Middle Age
101441,Female,Disloyal customer,26,Business travel,Business,345,4,0,4,4,5,4,5,5,4,2,4,4,5,5,17.0,6.0,Satisfied,1,Adult
78137,Female,Disloyal customer,48,Business travel,Business,259,4,3,3,5,3,4,4,3,5,5,4,3,5,3,7.0,0.0,Neutral or dissatisfied,0,Middle Age
112911,Male,Loyal customer,31,Business travel,Business,1390,1,1,1,1,4,4,4,4,5,3,3,1,2,4,0.0,0.0,Satisfied,0,Adult
72459,Female,Loyal customer,15,Business travel,Business,2733,2,2,2,2,4,4,4,4,4,4,4,5,5,4,0.0,6.0,Satisfied,0,Young
32813,Female,Disloyal customer,24,Business travel,Eco,102,3,3,3,4,3,3,5,3,3,5,3,1,4,3,1.0,0.0,Neutral or dissatisfied,0,Young
33638,Female,Loyal customer,37,Personal travel,Eco,399,2,3,2,3,3,2,3,3,4,5,4,2,1,3,30.0,32.5,Neutral or dissatisfied,1,Adult
59111,Male,Loyal customer,44,Personal travel,Eco,1726,1,4,1,1,1,1,1,1,5,3,4,5,3,1,26.0,21.0,Neutral or dissatisfied,1,Middle Age
49219,Female,Loyal customer,54,Business travel,Business,2663,1,1,1,1,4,1,4,5,5,5,5,1,5,3,0.0,0.0,Satisfied,0,Middle Age
2394,Female,Loyal customer,47,Business travel,Business,2362,5,2,5,5,3,5,5,4,4,4,4,4,4,5,24.0,13.0,Satisfied,1,Middle Age
98374,Male,Loyal customer,31,Personal travel,Eco,1046,3,5,3,1,2,3,2,2,3,2,4,4,5,2,0.0,0.0,Neutral or dissatisfied,0,Adult
94550,Female,Loyal customer,58,Business travel,Business,3935,4,4,4,4,4,4,4,5,5,5,5,4,5,4,24.0,8.0,Satisfied,1,Middle Age
119568,Male,Loyal customer,15,Business travel,Business,857,1,1,1,1,5,5,5,5,5,4,5,5,4,5,0.0,9.0,Satisfied,0,Young
72102,Female,Loyal customer,50,Business travel,Business,2556,3,3,3,3,3,4,5,4,4,4,4,3,4,5,0.0,0.0,Satisfied,0,Middle Age
112076,Male,Loyal customer,48,Business travel,Eco,1491,3,3,3,3,3,3,3,3,2,2,2,2,3,3,10.0,0.0,Neutral or dissatisfied,0,Middle Age
126345,Female,Loyal customer,39,Personal travel,Eco,631,3,4,3,4,3,3,3,3,4,5,3,1,3,3,2.0,27.0,Neutral or dissatisfied,0,Adult
117480,Male,Loyal customer,27,Business travel,Business,507,5,5,5,5,3,3,3,3,4,4,4,4,5,3,30.0,32.5,Satisfied,1,Adult
84428,Male,Loyal customer,69,Personal travel,Eco,591,2,4,2,1,4,2,4,4,4,3,5,4,4,4,0.0,0.0,Neutral or dissatisfied,0,Senior
113279,Female,Loyal customer,56,Business travel,Business,2373,4,4,4,4,4,5,4,4,4,4,5,4,4,5,0.0,0.0,Satisfied,0,Middle Age
76536,Female,Loyal customer,43,Business travel,Business,3866,5,1,5,5,3,5,4,5,5,5,5,3,5,5,0.0,0.0,Satisfied,0,Middle Age
93238,Male,Disloyal customer,54,Business travel,Business,1694,3,3,3,1,4,3,4,4,5,2,3,5,4,4,0.0,3.0,Neutral or dissatisfied,0,Middle Age
105883,Male,Disloyal customer,32,Business travel,Business,283,2,1,1,2,4,1,4,4,5,5,4,5,4,4,0.0,0.0,Neutral or dissatisfied,0,Adult
74771,Male,Loyal customer,17,Personal travel,Eco,1464,4,5,4,1,3,4,3,3,4,2,3,5,4,3,1.0,0.0,Neutral or dissatisfied,0,Young
94696,Female,Loyal customer,37,Business travel,Eco,189,1,1,1,1,1,2,1,1,1,4,3,4,3,1,10.0,4.0,Neutral or dissatisfied,0,Adult
8984,Female,Loyal customer,67,Personal travel,Eco,725,4,1,5,3,2,4,3,2,2,5,4,4,2,2,0.0,0.0,Neutral or dissatisfied,0,Senior
11573,Male,Loyal customer,43,Business travel,Business,657,2,4,1,4,1,4,3,2,2,2,2,1,2,2,0.0,4.0,Neutral or dissatisfied,0,Middle Age
54440,Male,Loyal customer,41,Business travel,Eco plus,305,2,3,3,3,2,2,2,2,4,4,3,4,3,2,6.0,9.0,Neutral or dissatisfied,0,Middle Age
19380,Male,Loyal customer,47,Business travel,Business,1994,5,5,5,5,5,5,5,2,3,3,4,5,2,5,30.0,32.5,Satisfied,1,Middle Age
126962,Male,Disloyal customer,37,Business travel,Business,304,4,4,4,2,3,4,3,3,5,4,5,5,5,3,0.0,0.0,Satisfied,0,Adult
65514,Male,Loyal customer,48,Business travel,Business,1616,2,2,2,2,2,3,4,5,5,5,5,4,5,5,0.0,0.0,Satisfied,0,Middle Age
40191,Male,Loyal customer,24,Business travel,Business,2795,3,5,5,5,3,3,3,3,3,1,3,1,3,3,0.0,0.0,Neutral or dissatisfied,0,Young
3147,Female,Disloyal customer,28,Business travel,Business,140,4,4,4,2,1,4,3,1,3,3,5,4,4,1,0.0,0.0,Satisfied,0,Adult
27633,Female,Loyal customer,29,Business travel,Eco plus,987,4,5,5,5,4,4,4,4,5,3,5,2,4,4,0.0,0.0,Satisfied,0,Adult
68918,Male,Loyal customer,54,Personal travel,Eco,1061,1,4,1,2,4,1,4,4,5,3,4,4,4,4,0.0,0.0,Neutral or dissatisfied,0,Middle Age
107417,Female,Loyal customer,44,Business travel,Business,3567,2,2,2,2,1,4,3,2,2,3,2,2,2,1,30.0,32.5,Neutral or dissatisfied,1,Middle Age
12836,Female,Disloyal customer,39,Business travel,Eco,417,1,2,1,4,5,1,5,5,3,1,3,3,3,5,8.0,0.0,Neutral or dissatisfied,0,Adult
95558,Male,Loyal customer,21,Personal travel,Eco plus,277,1,2,1,3,1,1,1,1,1,2,2,1,3,1,0.0,0.0,Neutral or dissatisfied,0,Young
96623,Female,Disloyal customer,39,Business travel,Business,937,2,2,2,3,3,2,3,3,4,5,5,5,5,3,30.0,21.0,Neutral or dissatisfied,1,Adult
5549,Male,Disloyal customer,26,Business travel,Business,404,1,4,1,3,3,1,3,3,5,5,5,5,4,3,0.0,0.0,Neutral or dissatisfied,0,Adult
78553,Male,Loyal customer,45,Business travel,Business,2654,4,4,4,4,3,5,4,5,5,5,5,4,5,3,0.0,0.0,Satisfied,0,Middle Age
58472,Male,Loyal customer,41,Business travel,Business,2345,1,1,1,1,3,4,4,4,4,4,4,4,4,4,1.0,0.0,Satisfied,0,Middle Age
746,Male,Loyal customer,44,Business travel,Business,102,1,2,2,2,1,4,3,3,3,3,1,4,3,2,6.0,7.0,Neutral or dissatisfied,0,Middle Age
64066,Female,Loyal customer,46,Business travel,Eco,919,3,3,2,3,5,3,2,4,4,3,4,4,4,4,0.0,0.0,Neutral or dissatisfied,0,Middle Age
79723,Male,Loyal customer,30,Personal travel,Eco,762,1,4,1,2,4,1,4,4,5,5,4,3,4,4,14.0,0.0,Neutral or dissatisfied,0,Adult
69662,Female,Loyal customer,38,Business travel,Business,2545,4,4,4,4,4,1,4,5,5,5,3,2,5,4,0.0,0.0,Satisfied,0,Adult
31966,Male,Loyal customer,45,Business travel,Business,1744,1,3,3,3,3,3,2,3,3,3,1,3,3,2,0.0,0.0,Neutral or dissatisfied,0,Middle Age
76519,Male,Loyal customer,66,Business travel,Business,1964,3,1,1,1,4,4,3,3,3,3,3,2,3,4,0.0,0.0,Neutral or dissatisfied,0,Senior
62450,Female,Loyal customer,58,Business travel,Business,1744,3,3,3,3,5,4,5,4,4,4,4,4,4,5,0.0,0.0,Satisfied,0,Middle Age
92372,Male,Loyal customer,41,Business travel,Business,2139,1,1,1,1,5,5,5,2,2,2,2,5,2,4,1.0,1.0,Satisfied,0,Middle Age
35194,Male,Loyal customer,30,Business travel,Business,1076,4,4,4,4,4,4,4,4,4,4,3,4,1,4,30.0,32.5,Satisfied,1,Adult
75545,Female,Disloyal customer,39,Business travel,Business,337,2,2,2,1,3,2,3,3,5,3,5,5,5,3,0.0,0.0,Neutral or dissatisfied,0,Adult
111603,Male,Loyal customer,23,Personal travel,Eco plus,883,2,3,2,4,1,2,1,1,3,5,2,3,2,1,0.0,0.0,Neutral or dissatisfied,0,Young
47553,Male,Loyal customer,30,Business travel,Eco plus,501,1,3,4,3,2,1,1,1,2,3,3,1,3,1,30.0,32.5,Neutral or dissatisfied,1,Adult
77258,Male,Loyal customer,32,Personal travel,Eco,1590,2,5,2,1,1,2,1,1,4,2,3,3,4,1,28.0,8.0,Neutral or dissatisfied,1,Adult
35498,Male,Loyal customer,56,Personal travel,Eco,1053,3,5,3,1,4,3,4,4,4,5,5,4,4,4,30.0,32.5,Neutral or dissatisfied,1,Middle Age
13298,Female,Loyal customer,35,Business travel,Eco plus,468,1,2,2,2,1,1,1,1,4,1,2,1,2,1,0.0,0.0,Neutral or dissatisfied,0,Adult
50225,Male,Loyal customer,57,Business travel,Business,2639,1,1,1,1,3,5,2,4,4,4,4,1,4,1,0.0,0.0,Satisfied,0,Middle Age
69882,Female,Loyal customer,42,Business travel,Business,2248,5,5,5,5,5,5,4,5,5,5,5,5,5,4,0.0,0.0,Satisfied,0,Middle Age
59455,Female,Disloyal customer,25,Business travel,Business,901,0,0,0,5,3,0,3,3,4,5,5,3,5,3,6.0,0.0,Satisfied,0,Young
55574,Male,Loyal customer,44,Business travel,Business,3306,2,2,2,2,5,4,4,4,4,4,4,3,4,5,0.0,0.0,Satisfied,0,Middle Age
46277,Male,Loyal customer,53,Personal travel,Eco,679,4,4,4,4,2,4,2,2,4,1,3,1,4,2,1.0,3.0,Neutral or dissatisfied,0,Middle Age
105029,Male,Disloyal customer,48,Business travel,Eco,255,2,2,2,4,3,2,3,3,2,1,3,3,4,3,16.0,12.0,Neutral or dissatisfied,1,Middle Age
81619,Male,Loyal customer,24,Personal travel,Eco plus,334,3,4,3,3,1,3,1,1,4,4,3,1,3,1,0.0,0.0,Neutral or dissatisfied,0,Young
102018,Male,Loyal customer,60,Business travel,Business,3984,5,5,5,5,4,4,4,5,5,5,5,3,5,4,5.0,3.0,Satisfied,0,Middle Age
73406,Male,Disloyal customer,29,Business travel,Eco,1197,2,2,2,4,3,2,3,3,2,5,2,2,4,3,0.0,0.0,Neutral or dissatisfied,0,Adult
14504,Female,Loyal customer,61,Business travel,Business,2122,3,1,5,5,5,4,4,3,3,3,3,4,3,3,24.0,24.0,Neutral or dissatisfied,1,Senior
100033,Female,Loyal customer,24,Business travel,Business,1623,2,3,3,3,2,1,2,2,1,2,2,2,2,2,0.0,0.0,Neutral or dissatisfied,0,Young
23350,Female,Disloyal customer,34,Business travel,Eco plus,456,2,1,1,3,4,1,4,4,2,1,1,2,3,4,20.0,1.0,Neutral or dissatisfied,1,Adult
52621,Male,Loyal customer,27,Business travel,Eco,160,5,3,3,3,5,5,5,5,3,1,3,4,1,5,0.0,0.0,Satisfied,0,Adult
127780,Male,Disloyal customer,21,Business travel,Eco,1037,1,1,1,2,5,1,5,5,3,5,2,1,3,5,30.0,30.0,Neutral or dissatisfied,1,Young
43788,Male,Loyal customer,27,Business travel,Eco plus,481,5,4,4,4,5,5,5,5,1,2,3,4,4,5,0.0,0.0,Satisfied,0,Adult
89480,Female,Loyal customer,30,Business travel,Business,1931,3,5,5,5,3,3,3,3,2,1,3,3,3,3,0.0,0.0,Neutral or dissatisfied,0,Adult
41191,Male,Loyal customer,24,Business travel,Business,3171,4,4,4,4,4,4,4,4,3,1,3,3,3,4,12.0,17.0,Neutral or dissatisfied,0,Young
75676,Male,Disloyal customer,18,Business travel,Eco,868,5,5,5,4,2,5,2,2,4,3,5,3,5,2,0.0,0.0,Satisfied,0,Young
96292,Female,Loyal customer,66,Personal travel,Eco,460,3,4,5,3,5,1,5,1,1,5,1,3,1,5,30.0,32.5,Neutral or dissatisfied,1,Senior
14206,Male,Loyal customer,41,Business travel,Business,3712,1,2,2,2,1,3,3,1,1,1,1,2,1,2,0.0,7.0,Neutral or dissatisfied,0,Middle Age
83993,Male,Loyal customer,67,Business travel,Business,321,2,5,5,5,4,3,3,2,2,2,2,4,2,1,0.0,8.0,Neutral or dissatisfied,0,Senior
82367,Male,Loyal customer,63,Personal travel,Eco,453,2,4,2,1,2,2,2,2,1,2,3,3,2,2,0.0,0.0,Neutral or dissatisfied,0,Senior
57420,Female,Loyal customer,25,Business travel,Business,3456,3,3,3,3,4,4,4,4,3,5,5,5,5,4,0.0,0.0,Satisfied,0,Young
9857,Female,Loyal customer,66,Personal travel,Eco,642,5,3,5,2,3,3,3,1,1,5,1,3,1,2,30.0,32.5,Satisfied,1,Senior
61686,Male,Disloyal customer,38,Business travel,Eco,1379,3,3,3,2,2,3,2,2,3,5,3,1,2,2,5.0,26.0,Neutral or dissatisfied,0,Adult
122806,Male,Loyal customer,59,Business travel,Eco,199,2,1,4,1,2,2,2,2,2,2,3,4,3,2,0.0,0.0,Neutral or dissatisfied,0,Middle Age
18524,Male,Disloyal customer,30,Business travel,Eco,192,2,0,2,2,5,2,5,5,1,2,3,2,3,5,0.0,0.0,Neutral or dissatisfied,0,Adult
6634,Female,Loyal customer,23,Personal travel,Eco,719,3,5,3,2,2,3,2,2,5,3,4,4,5,2,3.0,0.0,Neutral or dissatisfied,0,Young
118425,Male,Loyal customer,46,Business travel,Business,3106,2,2,2,2,5,4,5,4,4,4,4,4,4,5,0.0,0.0,Satisfied,0,Middle Age
45930,Male,Loyal customer,38,Personal travel,Eco,641,1,3,1,2,4,1,2,4,3,3,4,4,5,4,0.0,0.0,Neutral or dissatisfied,0,Adult
23921,Male,Loyal customer,70,Personal travel,Eco,589,3,4,3,3,5,3,5,5,4,2,4,5,5,5,0.0,0.0,Neutral or dissatisfied,0,Senior
106550,Male,Loyal customer,10,Personal travel,Eco,719,3,4,4,5,4,4,4,4,4,3,5,4,5,4,0.0,0.0,Neutral or dissatisfied,0,Young
21589,Female,Loyal customer,51,Business travel,Eco,853,4,5,5,5,3,4,4,4,4,4,4,1,4,3,20.0,22.0,Satisfied,1,Middle Age
78582,Female,Loyal customer,18,Personal travel,Eco,630,2,2,2,2,1,2,4,1,3,3,2,1,2,1,0.0,0.0,Neutral or dissatisfied,0,Young
78683,Male,Disloyal customer,27,Business travel,Business,761,3,3,3,5,5,3,5,5,3,3,5,4,4,5,0.0,7.0,Neutral or dissatisfied,0,Adult
66350,Female,Disloyal customer,28,Business travel,Business,986,5,5,5,4,1,5,1,1,4,4,5,4,4,1,0.0,0.0,Satisfied,0,Adult
30572,Female,Loyal customer,53,Business travel,Eco,628,2,4,4,4,1,3,3,2,2,2,2,3,2,3,0.0,0.0,Neutral or dissatisfied,0,Middle Age
128614,Female,Loyal customer,35,Business travel,Business,3332,5,5,5,5,2,5,4,2,2,2,2,3,2,4,0.0,0.0,Satisfied,0,Adult
75211,Female,Disloyal customer,34,Business travel,Eco,1491,2,2,2,3,5,2,5,5,4,2,3,1,2,5,0.0,0.0,Neutral or dissatisfied,0,Adult
22467,Female,Loyal customer,30,Personal travel,Eco,214,2,2,2,4,4,2,4,4,4,2,4,4,4,4,0.0,0.0,Neutral or dissatisfied,0,Adult
19411,Male,Loyal customer,19,Business travel,Business,2585,4,4,4,4,4,4,4,4,2,2,1,3,2,4,0.0,0.0,Satisfied,0,Young
27193,Female,Loyal customer,41,Business travel,Eco plus,1177,1,3,3,3,1,1,1,1,3,2,1,1,4,1,0.0,0.0,Neutral or dissatisfied,0,Middle Age
81919,Male,Loyal customer,44,Business travel,Business,1522,3,3,3,3,5,5,5,2,2,2,2,5,2,4,9.0,2.0,Satisfied,0,Middle Age
99335,Male,Disloyal customer,22,Business travel,Eco,337,3,4,3,3,3,3,3,3,3,4,4,5,5,3,2.0,0.0,Neutral or dissatisfied,0,Young
48978,Male,Loyal customer,39,Business travel,Business,2268,3,3,3,3,5,4,2,4,4,4,3,3,4,2,5.0,0.0,Satisfied,0,Adult
50894,Female,Loyal customer,61,Personal travel,Eco,326,1,4,1,3,1,4,4,4,4,1,4,3,4,2,0.0,0.0,Neutral or dissatisfied,0,Senior
